t 	 theta 	 h 	 fi 
112.606 	1.307 
113.629 	1.302 
115.287 	1.295 
116.944 	1.287 
118.601 	1.280 
120.259 	1.272 
121.916 	1.265 
123.574 	1.258 
124.305 	1.255 
124.519 	1.254 
124.662 	1.253 
124.760 	1.253 
124.857 	1.252 
124.955 	1.252 
125.052 	1.251 
125.149 	1.251 
125.247 	1.251 
125.382 	1.250 
125.518 	1.249 
125.653 	1.249 
125.788 	1.248 
125.924 	1.248 
126.423 	1.245 
126.922 	1.243 
127.421 	1.241 
127.920 	1.239 
128.618 	1.236 
129.315 	1.233 
130.013 	1.230 
130.710 	1.227 
131.408 	1.224 
132.941 	1.218 
134.474 	1.211 
136.007 	1.205 
137.540 	1.198 
139.073 	1.192 
140.893 	1.185 
142.712 	1.177 
144.531 	1.170 
144.790 	1.169 
144.975 	1.168 
145.159 	1.168 
145.344 	1.167 
145.529 	1.166 
145.714 	1.166 
145.898 	1.165 
146.148 	1.164 
146.398 	1.163 
146.648 	1.162 
146.898 	1.161 
147.147 	1.160 
147.954 	1.157 
148.760 	1.154 
149.299 	1.152 
149.838 	1.150 
150.378 	1.148 
150.770 	1.146 
151.163 	1.145 
151.555 	1.143 
151.948 	1.142 
153.032 	1.138 
153.758 	1.135 
154.485 	1.132 
155.211 	1.130 
155.937 	1.127 
156.663 	1.124 
157.809 	1.120 
158.955 	1.116 
160.101 	1.112 
161.247 	1.108 
162.393 	1.104 
164.312 	1.098 
166.230 	1.091 
168.149 	1.085 
169.539 	1.081 
170.546 	1.077 
171.553 	1.074 
172.560 	1.071 
173.567 	1.068 
174.574 	1.065 
175.581 	1.062 
176.988 	1.057 
178.396 	1.053 
179.804 	1.049 
181.212 	1.045 
182.619 	1.041 
183.975 	1.037 
185.331 	1.034 
186.686 	1.030 
188.042 	1.026 
189.397 	1.023 
191.929 	1.016 
193.387 	1.012 
194.845 	1.009 
196.303 	1.005 
197.760 	1.002 
199.218 	0.998 
200.676 	0.995 
202.118 	0.992 
203.559 	0.989 
205.001 	0.986 
206.442 	0.982 
207.884 	0.979 
209.326 	0.976 
210.740 	0.974 
212.155 	0.971 
213.570 	0.968 
214.985 	0.965 
216.399 	0.963 
217.814 	0.960 
219.118 	0.958 
220.422 	0.956 
221.726 	0.954 
223.031 	0.951 
223.074 	0.951 
223.117 	0.951 
223.160 	0.951 
223.203 	0.951 
223.247 	0.951 
223.247 	0.951 
